Feature,LIME Weight,Predicted Close t+1,Date_dt,Model,Coin,Scope,Date
Close_t-37,339.3669648127826,339.3669648127826,2022-02-01 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-01
Close_t-6,325.4261467055157,325.4261467055157,2022-02-01 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-01
Close_t-0,4985.46291969912,4985.46291969912,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-1,2682.307699469916,2682.307699469916,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-2,1472.7659484992937,1472.7659484992937,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-3,869.1483429372985,869.1483429372985,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-4,532.311106854318,532.311106854318,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-5,415.5963360612616,415.5963360612616,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-54,368.1490007921596,368.1490007921596,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-59,356.8339966415143,356.8339966415143,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-6,354.3602381386319,354.3602381386319,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-34,353.03567115286984,353.03567115286984,2022-02-02 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-02
Close_t-0,4998.351277765251,4998.351277765251,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-1,2746.377181273386,2746.377181273386,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-2,1479.3818540399886,1479.3818540399886,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-3,878.9048798846827,878.9048798846827,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-4,571.1575155684571,571.1575155684571,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-5,406.34243813131496,406.34243813131496,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-42,342.6133377895217,342.6133377895217,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-38,333.6057570806054,333.6057570806054,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-33,315.007110001504,315.007110001504,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-6,310.3961124302067,310.3961124302067,2022-02-03 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-03
Close_t-0,5016.472222346739,5016.472222346739,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-1,2710.103326305455,2710.103326305455,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-2,1472.206026578145,1472.206026578145,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-3,803.7902558279644,803.7902558279644,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-4,533.5768183630815,533.5768183630815,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-5,431.99060647886165,431.99060647886165,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-6,341.1912633863319,341.1912633863319,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-58,334.45772227673996,334.45772227673996,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-14,331.97788358609836,331.97788358609836,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-46,314.9860491397982,314.9860491397982,2022-02-04 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-04
Close_t-0,5017.025562674129,5017.025562674129,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-1,2635.237890753822,2635.237890753822,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-2,1459.9391377793854,1459.9391377793854,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-3,879.297909261145,879.297909261145,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-4,537.2472159913436,537.2472159913436,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-5,429.4724021233889,429.4724021233889,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-6,386.3442244576966,386.3442244576966,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-35,349.1120208190989,349.1120208190989,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-49,333.7357102226453,333.7357102226453,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-59,331.01253761517904,331.01253761517904,2022-02-05 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-05
Close_t-0,5114.748306140969,5114.748306140969,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-1,2716.1561193510547,2716.1561193510547,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-2,1480.7108180138582,1480.7108180138582,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-3,881.417620363729,881.417620363729,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-4,627.3730524919623,627.3730524919623,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-5,422.7500121513615,422.7500121513615,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-20,343.7427360792486,343.7427360792486,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Gtrend_t-12,329.67045864196314,329.67045864196314,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-38,329.35173223523987,329.35173223523987,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-9,313.5114961005482,313.5114961005482,2022-02-06 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-06
Close_t-0,5094.528967661603,5094.528967661603,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-1,2716.779416551369,2716.779416551369,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-2,1459.3461443042252,1459.3461443042252,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-3,863.77179020236,863.77179020236,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-4,551.3730639007006,551.3730639007006,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-5,448.8448603709512,448.8448603709512,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-56,340.73357217512955,340.73357217512955,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-37,338.977245781613,338.977245781613,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-6,336.3628970910691,336.3628970910691,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-49,325.240924244721,325.240924244721,2022-02-07 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-07
Close_t-0,5123.262012299595,5123.262012299595,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-1,2791.934606095436,2791.934606095436,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-2,1531.2618418263573,1531.2618418263573,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-3,859.5182473833321,859.5182473833321,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-4,561.0807275449788,561.0807275449788,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-5,392.59275146370106,392.59275146370106,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-53,341.59912759089445,341.59912759089445,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-6,340.04413161870474,340.04413161870474,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-7,338.86315036204064,338.86315036204064,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Gtrend_t-16,337.0488431155814,337.0488431155814,2022-02-08 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-08
Close_t-0,5187.955170381928,5187.955170381928,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-1,2819.8448986553904,2819.8448986553904,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-2,1453.1959177818874,1453.1959177818874,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-3,863.3531572326999,863.3531572326999,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-4,553.6714758002348,553.6714758002348,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-5,432.41500501211897,432.41500501211897,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-6,349.02597383822587,349.02597383822587,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-47,336.3753983166142,336.3753983166142,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-57,326.0391461786998,326.0391461786998,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-22,324.16853815572813,324.16853815572813,2022-02-09 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-09
Close_t-0,5014.273268541895,5014.273268541895,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-1,2728.502446046333,2728.502446046333,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-2,1475.5247057590136,1475.5247057590136,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-3,903.4086535646737,903.4086535646737,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-4,540.349627663792,540.349627663792,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-5,409.15924255403536,409.15924255403536,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-6,344.45624920497954,344.45624920497954,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-44,338.5967545132973,338.5967545132973,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-43,333.54947008851036,333.54947008851036,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-7,332.072144595553,332.072144595553,2022-02-10 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-10
Close_t-0,5027.872618146184,5027.872618146184,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-1,2743.2483380491512,2743.2483380491512,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-2,1443.5266777759596,1443.5266777759596,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-3,833.8385335293121,833.8385335293121,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-4,590.6100663186243,590.6100663186243,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-5,433.6526784985627,433.6526784985627,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-6,331.52994001577656,331.52994001577656,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-45,330.53849206424064,330.53849206424064,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-41,318.3796949269019,318.3796949269019,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-40,318.2003320065145,318.2003320065145,2022-02-11 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-11
Close_t-0,5122.043483123037,5122.043483123037,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-1,2683.214269572649,2683.214269572649,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-2,1424.8181934052818,1424.8181934052818,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-3,856.8402927707646,856.8402927707646,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-4,542.6158336990727,542.6158336990727,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-5,423.82276886084577,423.82276886084577,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-6,353.2410724706267,353.2410724706267,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-7,305.26663737376106,305.26663737376106,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-48,296.5748968538947,296.5748968538947,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-34,292.55412324546336,292.55412324546336,2022-02-12 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-12
Close_t-0,5039.058130490297,5039.058130490297,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-1,2705.8255716952867,2705.8255716952867,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-2,1442.7623581695727,1442.7623581695727,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-3,838.8341399546175,838.8341399546175,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-4,547.855710193138,547.855710193138,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-5,399.42195047446944,399.42195047446944,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-6,340.6933124426646,340.6933124426646,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-55,310.1180706889916,310.1180706889916,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Gtrend_t-21,303.8633724951586,303.8633724951586,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-37,299.30943059485924,299.30943059485924,2022-02-13 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-13
Close_t-0,5010.371190402276,5010.371190402276,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-1,2725.063856713372,2725.063856713372,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-2,1467.4301380220945,1467.4301380220945,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-3,837.7103318598638,837.7103318598638,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-4,536.5900364743308,536.5900364743308,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-5,377.3361597250338,377.3361597250338,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-6,353.9684290904751,353.9684290904751,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-7,313.13324797149363,313.13324797149363,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-47,308.5479079124906,308.5479079124906,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-29,298.4551505344782,298.4551505344782,2022-02-14 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-14
Close_t-0,5031.627818862267,5031.627818862267,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-1,2692.242608725392,2692.242608725392,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-2,1487.6107085280846,1487.6107085280846,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-3,868.3910620016353,868.3910620016353,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-4,534.7721497678127,534.7721497678127,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-5,427.46482435704576,427.46482435704576,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-6,324.6171527284199,324.6171527284199,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-52,321.4347087601076,321.4347087601076,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-53,311.6391968400945,311.6391968400945,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-38,297.1118142766354,297.1118142766354,2022-02-15 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-15
Close_t-0,5074.3022895809445,5074.3022895809445,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Close_t-1,2770.362069528423,2770.362069528423,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Close_t-2,1470.951766434667,1470.951766434667,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Close_t-3,836.8381276448107,836.8381276448107,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Close_t-4,556.7391543748549,556.7391543748549,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Close_t-5,463.85214498640255,463.85214498640255,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Close_t-6,339.6425716386879,339.6425716386879,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Close_t-52,325.3186084515347,325.3186084515347,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Gtrend_t-22,307.21152327603335,307.21152327603335,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Volume_t-39,305.618635048975,305.618635048975,2022-02-16 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-16
Close_t-0,5048.8279914374025,5048.8279914374025,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-1,2664.0471435998047,2664.0471435998047,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-2,1501.8508482331256,1501.8508482331256,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-3,891.561464646428,891.561464646428,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-4,607.1591134975416,607.1591134975416,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-6,410.7755221540556,410.7755221540556,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-5,399.93677209852245,399.93677209852245,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-11,327.5174837948026,327.5174837948026,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-55,297.8115040933248,297.8115040933248,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-9,294.45030320080764,294.45030320080764,2022-02-17 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-17
Close_t-0,5043.861463798461,5043.861463798461,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-1,2727.0143689284187,2727.0143689284187,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-2,1445.287618156368,1445.287618156368,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-3,849.3974726418345,849.3974726418345,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-4,547.5336968236285,547.5336968236285,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-5,397.631474826323,397.631474826323,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-6,322.3120477221172,322.3120477221172,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-42,299.0482613433975,299.0482613433975,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-9,286.3282979528912,286.3282979528912,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-43,282.2769670414381,282.2769670414381,2022-02-18 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-18
Close_t-0,4964.495460788037,4964.495460788037,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-1,2695.2807591666096,2695.2807591666096,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-2,1443.5440300903692,1443.5440300903692,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-3,856.4165950379726,856.4165950379726,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-4,528.8820546678429,528.8820546678429,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-5,344.7653472434375,344.7653472434375,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-6,337.80291117908007,337.80291117908007,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-59,304.73798865077384,304.73798865077384,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-54,294.5459518389241,294.5459518389241,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-37,293.4453279949531,293.4453279949531,2022-02-19 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-19
Close_t-0,5051.241252022368,5051.241252022368,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-1,2691.6247474044426,2691.6247474044426,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-2,1501.3780647137435,1501.3780647137435,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-3,859.3834345361028,859.3834345361028,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-4,519.5220563484735,519.5220563484735,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-5,383.7315020319033,383.7315020319033,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-6,326.2059505142363,326.2059505142363,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-47,322.84269389869297,322.84269389869297,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-58,284.9994252647329,284.9994252647329,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-55,282.01825588342086,282.01825588342086,2022-02-20 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-20
Close_t-0,5024.502019854576,5024.502019854576,2022-02-21 00:00:00,Deep Learning LSTM,BTC - Bitcoin,1 day ahead,2022-02-21
