Date,Ticker,Gtrend
2015-03-17,BTC-USD,44
2015-03-18,BTC-USD,51
2015-03-19,BTC-USD,51
2015-03-20,BTC-USD,42
2015-03-21,BTC-USD,40
2015-03-22,BTC-USD,41
2015-03-23,BTC-USD,42
2015-03-24,BTC-USD,42
2015-03-25,BTC-USD,48
2015-03-26,BTC-USD,44
2015-03-27,BTC-USD,38
2015-03-28,BTC-USD,35
2015-03-29,BTC-USD,39
2015-03-30,BTC-USD,50
2015-03-31,BTC-USD,43
2015-04-01,BTC-USD,43
2015-04-02,BTC-USD,39
2015-04-03,BTC-USD,39
2015-04-04,BTC-USD,39
2015-04-05,BTC-USD,42
2015-04-06,BTC-USD,39
2015-04-07,BTC-USD,41
2015-04-08,BTC-USD,43
2015-04-09,BTC-USD,43
2015-04-10,BTC-USD,41
2015-04-11,BTC-USD,36
2015-04-12,BTC-USD,37
2015-04-13,BTC-USD,41
2015-04-14,BTC-USD,42
2015-04-15,BTC-USD,39
2015-04-16,BTC-USD,36
2015-04-17,BTC-USD,38
2015-04-18,BTC-USD,36
2015-04-19,BTC-USD,39
2015-04-20,BTC-USD,38
2015-04-21,BTC-USD,42
2015-04-22,BTC-USD,43
2015-04-23,BTC-USD,39
2015-04-24,BTC-USD,38
2015-04-25,BTC-USD,36
2015-04-26,BTC-USD,37
2015-04-27,BTC-USD,38
2015-04-28,BTC-USD,38
2015-04-29,BTC-USD,38
2015-04-30,BTC-USD,41
2015-05-01,BTC-USD,38
2015-05-02,BTC-USD,34
2015-05-03,BTC-USD,35
2015-05-04,BTC-USD,34
2015-05-05,BTC-USD,36
2015-05-06,BTC-USD,40
2015-05-07,BTC-USD,37
2015-05-08,BTC-USD,38
2015-05-09,BTC-USD,34
2015-05-10,BTC-USD,34
2015-05-11,BTC-USD,37
2015-05-12,BTC-USD,36
2015-05-13,BTC-USD,39
2015-05-14,BTC-USD,51
2015-05-15,BTC-USD,38
2015-05-16,BTC-USD,38
2015-05-17,BTC-USD,38
2015-05-18,BTC-USD,37
2015-05-19,BTC-USD,40
2015-05-20,BTC-USD,44
2015-05-21,BTC-USD,42
2015-05-22,BTC-USD,38
2015-05-23,BTC-USD,36
2015-05-24,BTC-USD,40
2015-05-25,BTC-USD,41
2015-05-25,BTC-USD,31
2015-05-26,BTC-USD,29
2015-05-27,BTC-USD,30
2015-05-28,BTC-USD,26
2015-05-29,BTC-USD,31
2015-05-30,BTC-USD,36
2015-05-31,BTC-USD,33
2015-06-01,BTC-USD,31
2015-06-02,BTC-USD,28
2015-06-03,BTC-USD,30
2015-06-04,BTC-USD,29
2015-06-05,BTC-USD,27
2015-06-06,BTC-USD,29
2015-06-07,BTC-USD,28
2015-06-08,BTC-USD,26
2015-06-09,BTC-USD,28
2015-06-10,BTC-USD,28
2015-06-11,BTC-USD,27
2015-06-12,BTC-USD,28
2015-06-13,BTC-USD,24
2015-06-14,BTC-USD,27
2015-06-15,BTC-USD,27
2015-06-16,BTC-USD,30
2015-06-17,BTC-USD,32
2015-06-18,BTC-USD,59
2015-06-19,BTC-USD,33
2015-06-20,BTC-USD,35
2015-06-21,BTC-USD,30
2015-06-22,BTC-USD,28
2015-06-23,BTC-USD,29
2015-06-24,BTC-USD,29
2015-06-25,BTC-USD,30
2015-06-26,BTC-USD,27
2015-06-27,BTC-USD,29
2015-06-28,BTC-USD,31
2015-06-29,BTC-USD,35
2015-06-30,BTC-USD,44
2015-07-01,BTC-USD,34
2015-07-02,BTC-USD,34
2015-07-03,BTC-USD,34
2015-07-04,BTC-USD,37
2015-07-05,BTC-USD,36
2015-07-06,BTC-USD,42
2015-07-07,BTC-USD,38
2015-07-08,BTC-USD,41
2015-07-09,BTC-USD,37
2015-07-10,BTC-USD,40
2015-07-11,BTC-USD,35
2015-07-12,BTC-USD,40
2015-07-13,BTC-USD,38
2015-07-14,BTC-USD,37
2015-07-15,BTC-USD,33
2015-07-16,BTC-USD,33
2015-07-17,BTC-USD,31
2015-07-18,BTC-USD,33
2015-07-19,BTC-USD,32
2015-07-20,BTC-USD,33
2015-07-21,BTC-USD,33
2015-07-22,BTC-USD,31
2015-07-23,BTC-USD,28
2015-07-24,BTC-USD,32
2015-07-25,BTC-USD,30
2015-07-26,BTC-USD,33
2015-07-27,BTC-USD,34
2015-07-28,BTC-USD,36
2015-07-29,BTC-USD,30
2015-07-30,BTC-USD,30
2015-07-31,BTC-USD,30
2015-08-01,BTC-USD,51
2015-08-02,BTC-USD,40
2015-08-03,BTC-USD,37
2015-08-04,BTC-USD,36
2015-08-05,BTC-USD,33
2015-08-06,BTC-USD,31
2015-08-07,BTC-USD,29
2015-08-08,BTC-USD,30
2015-08-09,BTC-USD,30
2015-08-10,BTC-USD,32
2015-08-11,BTC-USD,32
2015-08-12,BTC-USD,31
2015-08-13,BTC-USD,33
2015-08-14,BTC-USD,29
2015-08-15,BTC-USD,29
2015-08-16,BTC-USD,31
2015-08-17,BTC-USD,32
2015-08-18,BTC-USD,35
2015-08-19,BTC-USD,44
2015-08-20,BTC-USD,37
2015-08-21,BTC-USD,35
2015-08-22,BTC-USD,33
2015-08-23,BTC-USD,35
2015-08-24,BTC-USD,41
2015-08-25,BTC-USD,43
2015-08-26,BTC-USD,34
2015-08-27,BTC-USD,32
2015-08-28,BTC-USD,34
2015-08-29,BTC-USD,29
2015-08-30,BTC-USD,32
2015-08-31,BTC-USD,30
2015-09-01,BTC-USD,29
2015-09-02,BTC-USD,31
2015-09-03,BTC-USD,29
2015-09-04,BTC-USD,31
2015-09-05,BTC-USD,28
2015-09-06,BTC-USD,28
2015-09-07,BTC-USD,28
2015-09-08,BTC-USD,30
2015-09-09,BTC-USD,31
2015-09-10,BTC-USD,28
2015-09-11,BTC-USD,27
2015-09-12,BTC-USD,29
2015-09-13,BTC-USD,31
2015-09-14,BTC-USD,31
2015-09-15,BTC-USD,28
2015-09-16,BTC-USD,32
2015-09-17,BTC-USD,31
2015-09-18,BTC-USD,32
2015-09-19,BTC-USD,27
2015-09-20,BTC-USD,29
2015-09-21,BTC-USD,29
2015-09-22,BTC-USD,31
2015-09-23,BTC-USD,33
2015-09-24,BTC-USD,30
2015-09-25,BTC-USD,30
2015-09-26,BTC-USD,29
2015-09-27,BTC-USD,29
2015-09-28,BTC-USD,28
2015-09-29,BTC-USD,29
2015-09-30,BTC-USD,30
2015-10-01,BTC-USD,27
2015-10-02,BTC-USD,28
2015-10-03,BTC-USD,27
2015-10-04,BTC-USD,27
2015-10-05,BTC-USD,29
