Feature,Importance,Metric,Ticker,Model,Scope
Gtrend t-2,-0.00035842830823861957,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-9,-0.0002632277260667913,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-1,-0.00023811738387270742,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-3,-0.00019283592700958252,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-1,-0.00017382130026817252,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-2,-0.00013090247909227845,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-12,-0.00010099227476782421,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-11,-9.794904985048133e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-13,-9.782488147417473e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-4,-8.344208891713709e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-14,-7.957200944055248e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-9,-6.291865505792665e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-7,-5.296453345852645e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-13,-4.971336945539667e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-14,-4.319721657055492e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-16,-4.0470865762524955e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-11,-3.91519213621995e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-5,-3.4100313981374336e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-12,-2.007260918617318e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-8,-1.7405293365496677e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-4,-1.3780345519381898e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-17,-1.186231772104876e-05,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-16,-1.0645637909569017e-05,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-18,-1.0159860054651665e-05,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-8,-9.269324338725266e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-15,-8.557240168252656e-06,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-12,-6.6099067529031e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-15,-6.503917173834861e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-14,-6.4216554164879536e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-18,-5.824118852613275e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-16,-4.654129346210595e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-20,-4.476308822630448e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-17,-3.875046968460777e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-13,-3.832827011742562e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-17,-3.4737090269729154e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-21,-3.1399230162286462e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-25,-2.959122260410424e-06,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-19,-2.5915602842943586e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-20,-2.336005369821259e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-23,-1.9334256649017334e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-18,-1.9297003746032715e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-19,-1.846998929976723e-06,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-22,-1.8080075581856925e-06,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-20,-1.7690161863946618e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-18,-1.646578311920166e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-22,-1.499305168788101e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-15,-1.389533281326294e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-26,-1.3664364814751362e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-24,-1.1670092741646043e-06,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-17,-1.1126200358049787e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-21,-7.828076680482798e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-22,-5.389253298418439e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-28,-4.1301051775452513e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-25,-3.697971502937547e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-31,-2.5207797686027655e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-32,-1.9470850626604475e-07,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-25,-1.8700957298348198e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-27,-1.808007558182223e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-22,-1.50998433430527e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-34,-1.4727314313206508e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-30,-1.3932585716039392e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-33,-1.3783574104309082e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-35,-1.2069940566808435e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-34,-1.204510529824454e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-31,-9.909272193769914e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-35,-9.263555208680052e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-30,-8.493661880423775e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-32,-8.344650268346521e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-32,-8.170803387705372e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-33,-7.425745328012989e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-27,-7.102886835641531e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-23,-6.581346193718085e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-38,-6.482005119115564e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-37,-5.21540641784668e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-39,-4.94221846260301e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-36,-3.5514434178207654e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-36,-3.3527612686157227e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-38,-3.178914387974574e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-41,-3.104408581935947e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-42,-3.0547380448081585e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-36,-3.0050675073334254e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-40,-2.905726432730904e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-37,-2.632538477487234e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-39,-2.4338563282821912e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-41,-1.862645149230957e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-35,-1.7136335371537026e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-40,-1.6639630000259142e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-36,-1.589457193987287e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-42,-1.3659397758714054e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-44,-1.2914339701797228e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-43,-1.2417634327049898e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-28,-1.1920928955772014e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-40,-1.1920928955772014e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-43,-1.1424223581024684e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-44,-1.1175870895385742e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-45,-8.692344028587984e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-46,-5.960464476151284e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-41,-5.4637591048734e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-50,-4.2219956697397976e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-56,-3.973642984100856e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-44,-3.973642984100856e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-56,-3.973642984100856e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-57,-3.725290298461914e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-51,-3.725290298461914e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-47,-3.725290298461914e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-53,-3.4769376093535254e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-50,-3.4769376093535254e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-55,-3.4769376093535254e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-41,-3.2285849237145836e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-49,-3.2285849237145836e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-45,-2.980232238075642e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-39,-2.980232238075642e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-46,-2.7318795524367e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-55,-2.4835268633283114e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-51,-2.4835268633283114e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-59,-2.2351741776893697e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-59,-2.2351741776893697e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-52,-2.2351741776893697e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-50,-2.2351741776893697e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-60,-2.2351741776893697e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-48,-2.2351741776893697e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-54,-1.986821492050428e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-46,-1.986821492050428e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-54,-1.986821492050428e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-52,-1.986821492050428e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-50,-1.986821492050428e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-47,-1.7384688064114862e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-29,-1.7384688064114862e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-54,-1.7384688064114862e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-57,-1.4901161173030975e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-49,-1.4901161173030975e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-40,-1.4901161173030975e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-56,-1.4901161173030975e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-54,-1.4901161173030975e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-47,-1.4901161173030975e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-53,-1.4901161173030975e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-60,-1.2417634316641557e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-59,-1.2417634316641557e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-53,-1.2417634316641557e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-49,-1.2417634316641557e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-59,-1.2417634316641557e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-48,-9.93410746025214e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-49,-7.450580603862722e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-55,-7.450580603862722e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-46,-7.450580603862722e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-58,-4.967053712778835e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-55,-4.967053712778835e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-52,-4.967053712778835e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-58,-4.967053712778835e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-57,-4.967053712778835e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-53,0.0,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-60,0.0,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-58,2.483526891083887e-10,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-52,2.483526891083887e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-60,2.483526891083887e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-56,2.483526891083887e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-42,2.483526891083887e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-48,4.967053747473305e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-58,4.967053747473305e-10,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-48,7.450580603862722e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-57,9.93410746025214e-10,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-51,1.2417634351336027e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-51,1.2417634351336027e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-47,3.2285849271840306e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-45,4.718701044487128e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-45,4.967053733595517e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-43,5.2154064192344585e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-42,5.4637591048734e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-44,6.705522536537556e-09,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-39,6.953875225645945e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-43,9.437402088974256e-09,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-37,2.2848447165518815e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-37,2.3096799851157757e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-33,2.409021059718297e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-29,2.4338563282821912e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-38,2.45869159719303e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-35,2.5083621343208184e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-30,2.8063853581283826e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-34,3.6259492238593927e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-26,3.8246313730644355e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-38,3.849466641975274e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-23,5.48859437309035e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-34,5.7369470597701255e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-33,7.376074790885201e-08,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-24,8.816520373142178e-08,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-27,1.0356307029654732e-07,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-31,1.2367963790962944e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-32,1.3758738835745188e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-30,1.770754655197604e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-31,1.9868214925361505e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-27,2.178053061172025e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-25,2.386669317906709e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-29,2.562999725334858e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-19,3.032386302961876e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-26,3.3179918925221874e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-21,3.899137179068368e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-28,3.9190053939888725e-07,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-29,3.958741823829881e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-28,4.3809413910120276e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-26,6.233652432782733e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-24,7.53005345664054e-07,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-24,1.1049211025258854e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-23,1.3540188471480863e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-3,1.5044639952582761e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-20,1.5303492546074604e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-19,1.6552706559522234e-06,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-21,1.9957621892295607e-06,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-13,5.869070688883926e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-11,8.245805899302627e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-16,8.906672398251159e-06,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-15,9.966890017192032e-06,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-6,1.124019424120562e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-9,1.2410928805668686e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-7,1.7855019434871028e-05,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-14,2.6790052652360397e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-8,2.839044533155602e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Volume t-10,2.905304233233319e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-12,3.010841780276899e-05,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-11,3.7501504023870064e-05,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-1,4.206858648232378e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-10,5.167624157649195e-05,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-9,6.774856905510801e-05,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-5,0.00010069454018747995,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-3,0.00011900757015119792,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-10,0.0001240211907400958,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-7,0.0001351567735946857,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-6,0.00013978177611505965,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-4,0.0001523759747857449,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-2,0.0001594333036119,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-5,0.0002142903846619297,mae,ETH,Deep Learning LSTM,1 day ahead
FVX t-6,0.0002674965245896832,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-10,0.0003363264233276521,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-8,0.0010555406006922292,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-6,0.002734541133368365,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-7,0.0031187257377836217,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-5,0.007842073786917092,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-4,0.00827093834245455,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-1,0.010965607510803034,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-3,0.015056264345283885,mae,ETH,Deep Learning LSTM,1 day ahead
Close t-2,0.016898280621207032,mae,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-2,-4.083866762009947e-05,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-1,-2.3088041614447016e-05,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-1,-2.128226641367353e-05,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-3,-1.754125799908698e-05,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-2,-1.707313060411871e-05,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-11,-9.092722371481466e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-9,-7.794803622402768e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-4,-7.242191738168063e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-13,-6.7529395146831254e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-12,-6.553766995539634e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-13,-6.482364413701834e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-14,-6.123712960280896e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-14,-5.771509363456046e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-10,-5.630144695418582e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-3,-5.086181473527461e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-11,-4.592658808933066e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-4,-3.2156951163839296e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-7,-2.4891139847416175e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-12,-2.1871399359613217e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-15,-2.1054992580347293e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-16,-1.933303187606067e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-8,-1.7920055655059816e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-5,-1.579521781412815e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-7,-1.4321105869595074e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-17,-1.42387802327254e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-16,-1.2904009393111936e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-17,-1.0139350064375212e-06,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-5,-8.403916467070345e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-14,-5.929650157430934e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-19,-4.368044746411257e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-18,-3.9664159876711715e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-21,-3.769552297957189e-07,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-16,-3.148903533721492e-07,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-8,-2.9564015088866073e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-22,-2.8496620261934946e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-17,-2.812937654433738e-07,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-19,-2.655394535453631e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-18,-2.5289643626079036e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-16,-2.3610845534347696e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-20,-2.3326360544355385e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-23,-2.2495656560759733e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-25,-2.2152813806421666e-07,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-20,-2.205239465263506e-07,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-18,-1.903270869798527e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-21,-1.468426718310989e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-20,-1.365333123833773e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-20,-1.3576292883757564e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-18,-1.2733596011123283e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-13,-1.2654873264681017e-07,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-15,-9.4286930681e-08,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-22,-9.12158795035329e-08,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-24,-7.608327912372696e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-22,-6.219195686609294e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-21,-5.2950877901542653e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-23,-4.8370884624332824e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-26,-3.510872462154577e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-25,-2.3287012314993083e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-31,-2.0835756434425812e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-24,-2.0025391166047374e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Gtrend t-28,-1.9104547370300817e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-33,-1.8642806408862567e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-32,-1.7274150951448672e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-35,-1.5966094798688935e-08,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-34,-1.4913059110744156e-08,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-26,-1.156430086434769e-08,mse,ETH,Deep Learning LSTM,1 day ahead
FVX t-32,-9.939056319283046e-09,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-38,-7.283352029558571e-09,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-34,-6.882029547150906e-09,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-37,-6.304677474533449e-09,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-30,-5.650961512745564e-09,mse,ETH,Deep Learning LSTM,1 day ahead
Close t-33,-5.47009291400162e-09,mse,ETH,Deep Learning LSTM,1 day ahead
Volume t-36,-5.253473297659947e-09,mse,ETH,Deep Learning LSTM,1 day ahead
